ID naselja,Naziv naselja,Eksterni ID naselja,ID općine,Naziv općine,Eksterni ID općine,ID županije,Naziv županije,Eksterni ID županije
20354,Gornji Čaglić,20354,2313,Lipik,2313,11,Požeško-slavonska,11
20362,Gornji Čehi,20362,1333,Grad Zagreb,1333,22,Grad Zagreb,22
20389,Gornji Čemehovec,20389,2089,Kraljevec Na Sutli,2089,2,Krapinsko-zagorska,2
20397,Gornji Daruvar,20397,671,Daruvar,671,7,Bjelovarsko-bilogorska,7
20419,Gornji Desinec,20419,1694,Jastrebarsko,1694,1,Zagrebačka,1
20427,Gornji Dobretin,20427,1023,Dvor,1023,3,Sisačko-moslavačka,3
20435,Gornji Dolac,20435,3000,Omiš,3000,17,Splitsko-dalmatinska,17
20443,Gornji Draganec,20443,639,Čazma,639,7,Bjelovarsko-bilogorska,7
20451,Gornji Dragičevci,20451,639,Čazma,639,7,Bjelovarsko-bilogorska,7
20460,Gornji Dragonožec,20460,1333,Grad Zagreb,1333,22,Grad Zagreb,22
20478,Gornji Dubovec,20478,2143,Križevci,2143,6,Koprivničko-križevačka,6
20486,Gornji Emovci,20486,3514,Požega,3514,11,Požeško-slavonska,11
20494,Gornji Fodrovec,20494,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
20508,Gornji Furjan,20508,4006,Slunj,4006,4,Karlovačka,4
20516,Gornji Goli Vrh Lipnički,20516,5568,Ribnik,5568,4,Karlovačka,4
20524,Gornji Grahovljani,20524,3182,Pakrac,3182,11,Požeško-slavonska,11
20532,Gornji Gučani,20532,353,Brestovac,353,11,Požeško-slavonska,11
20559,Gornji Hrastovac,20559,5550,Majur,5550,3,Sisačko-moslavačka,3
20567,Gornji Hrašćan,20567,2798,Nedelišće,2798,20,Međimurska,20
20575,Gornji Hruševec,20575,5452,Kravarsko,5452,1,Zagrebačka,1
20583,Gornji Humac,20583,3581,Pučišća,3581,17,Splitsko-dalmatinska,17
20605,Gornji Jalšovec,20605,701,Desinić,701,2,Krapinsko-zagorska,2
20613,Gornji Javoranj,20613,1023,Dvor,1023,3,Sisačko-moslavačka,3
20621,Gornji Karin,20621,2968,Obrovac,2968,13,Zadarska,13
20630,Gornji Klasnić,20630,1210,Glina,1210,3,Sisačko-moslavačka,3
20648,Gornji Kneginec,20648,1295,Gornji Kneginec,1295,5,Varaždinska,5
20656,Gornji Koncovčak,20656,4413,Sveti Martin Na Muri,4413,20,Međimurska,20
20664,Gornji Kosinj,20664,3239,Perušić,3239,9,Ličko-senjska,9
20672,Gornji Kraljevec,20672,1465,Hrašćina,1465,2,Krapinsko-zagorska,2
20699,Gornji Kraljevec,20699,5045,Vratišinec,5045,20,Međimurska,20
20702,Gornji Kremen,20702,4006,Slunj,4006,4,Karlovačka,4
20729,Gornji Kućan,20729,4723,Varaždin,4723,5,Varaždinska,5
20737,Gornji Kukuruzari,20737,833,Donji Kukuruzari,833,3,Sisačko-moslavačka,3
20745,Gornji Kuršanec,20745,2798,Nedelišće,2798,20,Međimurska,20
20753,Gornji Kuti,20753,388,Brod Moravice,388,8,Primorsko-goranska,8
20761,Gornji Laduč,20761,345,Brdovec,345,1,Zagrebačka,1
20770,Gornji Lađevac,20770,4006,Slunj,4006,4,Karlovačka,4
20788,Gornji Lapac,20788,841,Donji Lapac,841,9,Ličko-senjska,9
20796,Gornji Lipovac,20796,2852,Nova Kapela,2852,12,Brodsko-posavska,12
20800,Gornji Lipovčani,20800,639,Čazma,639,7,Bjelovarsko-bilogorska,7
20818,Gornji Lović,20818,3158,Ozalj,3158,4,Karlovačka,4
20826,Gornji Ložac,20826,698,Delnice,698,8,Primorsko-goranska,8
20834,Gornji Macelj,20834,1082,Đurmanec,1082,2,Krapinsko-zagorska,2
20842,Gornji Marinkovac,20842,973,Dubrava,973,1,Zagrebačka,1
20869,Gornji Martijanec,20869,850,Donji Martijanec,850,5,Varaždinska,5
20877,Gornji Maslarac,20877,4057,Sokolovac,4057,6,Koprivničko-križevačka,6
20885,Gornji Meljani,20885,4995,Voćin,4995,10,Virovitičko-podravska,10
20893,Gornji Mihaljevec,20893,6041,Gornji Mihaljevec,6041,20,Međimurska,20
20907,Gornji Miholjac,20907,3956,Slatina,3956,10,Virovitičko-podravska,10
20915,Gornji Miklouš,20915,639,Čazma,639,7,Bjelovarsko-bilogorska,7
20923,Gornji Mosti,20923,1767,Kapela,1767,7,Bjelovarsko-bilogorska,7
20931,Gornji Muć,20931,876,Muć,876,17,Splitsko-dalmatinska,17
20940,Gornji Nikšić,20940,4006,Slunj,4006,4,Karlovačka,4
20958,Gornji Okrug,20958,698,Delnice,698,8,Primorsko-goranska,8
20966,Gornji Oštrc,20966,5401,Žumberak,5401,1,Zagrebačka,1
20974,Gornji Oštri Vrh Ozaljski,20974,3158,Ozalj,3158,4,Karlovačka,4
76414,Gornji Poličnik,76414,3450,Poličnik,3450,13,Zadarska,13
20982,Gornji Poloj,20982,78,Barilovići,78,4,Karlovačka,4
21008,Gornji Popovac,21008,4006,Slunj,4006,4,Karlovačka,4
21016,Gornji Prnjarovec,21016,2135,Križ,2135,1,Zagrebačka,1
21024,Gornji Proložac,21024,884,Proložac,884,17,Splitsko-dalmatinska,17
21032,Gornji Rogolji,21032,2992,Okučani,2992,12,Brodsko-posavska,12
21059,Gornji Selkovac,21059,1210,Glina,1210,3,Sisačko-moslavačka,3
21067,Gornji Sjeničak,21067,1791,Karlovac,1791,4,Karlovačka,4
21075,Gornji Skrad,21075,2160,Krnjak,2160,4,Karlovačka,4
21083,Gornji Slatinik,21083,3387,Podcrkavlje,3387,12,Brodsko-posavska,12
21091,Gornji Srb,21091,1317,Gračac,1317,13,Zadarska,13
21105,Gornji Sređani,21105,710,Dežanovac,710,7,Bjelovarsko-bilogorska,7
21113,Gornji Stupnik,21113,5517,Stupnik,5517,1,Zagrebačka,1
21121,Gornji Sušobreg,21121,2569,Marija Bistrica,2569,2,Krapinsko-zagorska,2
21130,Gornji Šajn,21130,388,Brod Moravice,388,8,Primorsko-goranska,8
21148,Gornji Šehovac,21148,388,Brod Moravice,388,8,Primorsko-goranska,8
21156,Gornji Škrnik,21156,5215,Zagorska Sela,5215,2,Krapinsko-zagorska,2
21164,Gornji Štrbci,21164,841,Donji Lapac,841,9,Ličko-senjska,9
21172,Gornji Tkalec,21172,5088,Vrbovec,5088,1,Zagrebačka,1
21199,Gornji Tomaš,21199,248,Bjelovar,248,7,Bjelovarsko-bilogorska,7
21202,Gornji Trpuci,21202,1333,Grad Zagreb,1333,22,Grad Zagreb,22
21229,Gornji Turni,21229,698,Delnice,698,8,Primorsko-goranska,8
21237,Gornji Uljanik,21237,1198,Garešnica,1198,7,Bjelovarsko-bilogorska,7
21245,Gornji Vaganac,21245,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
21253,Gornji Varoš,21253,4120,Stara Gradiška,4120,12,Brodsko-posavska,12
21261,Gornji Velemerić,21261,78,Barilovići,78,4,Karlovačka,4
21270,Gornji Viduševac,21270,1210,Glina,1210,3,Sisačko-moslavačka,3
21296,Gornji Vinjani,21296,1554,Imotski,1554,17,Splitsko-dalmatinska,17
21288,Gornji Vinkovec,21288,4294,Sveti Ivan Zelina,4294,1,Zagrebačka,1
21300,Gornji Vrhovci,21300,4758,Velika,4758,11,Požeško-slavonska,11
21318,Gornji Vučkovići,21318,5096,Vrbovsko,5096,8,Primorsko-goranska,8
21326,Gornji Vukojevac,21326,2283,Lekenik,2283,3,Sisačko-moslavačka,3
21334,Gornji Vukšići,21334,5096,Vrbovsko,5096,8,Primorsko-goranska,8
21342,Gornji Vukšinac,21342,973,Dubrava,973,1,Zagrebačka,1
21369,Gornji Zagon,21369,2909,Novi Vinodolski,2909,8,Primorsko-goranska,8
21385,Gornji Zbilj,21385,701,Desinić,701,2,Krapinsko-zagorska,2
21393,Gornji Zebanec,21393,3859,Selnica,3859,20,Međimurska,20
21407,Gornji Zvečaj,21407,1201,Generalski Stol,1201,4,Karlovačka,4
21415,Gornji Žagari,21415,558,Čabar,558,8,Primorsko-goranska,8
21423,Gornji Žirovac,21423,1023,Dvor,1023,3,Sisačko-moslavačka,3
21431,Goršćaki,21431,1791,Karlovac,1791,4,Karlovačka,4
21440,Goršćaki Ozaljski,21440,3158,Ozalj,3158,4,Karlovačka,4
21458,Goršeti,21458,388,Brod Moravice,388,8,Primorsko-goranska,8
21466,Goruševnjak,21466,4863,Vinica,4863,5,Varaždinska,5
21474,Gospić,21474,1309,Gospić,1309,9,Ličko-senjska,9
21482,Gostenje,21482,701,Desinić,701,2,Krapinsko-zagorska,2
21504,Gostinjac,21504,744,Dobrinj,744,8,Primorsko-goranska,8
21512,Gostović,21512,5088,Vrbovec,5088,1,Zagrebačka,1
21539,Gošić,21539,1848,Kistanje,1848,15,Šibensko-kninska,15
21547,Gotalovec,21547,418,Budinščina,418,2,Krapinsko-zagorska,2
21555,Gotalovo,21555,1228,Gola,1228,6,Koprivničko-križevačka,6
21563,Goveđari,21563,2682,Mljet,2682,19,Dubrovačko-neretvanska,19
21571,Goveđe Polje,21571,710,Dežanovac,710,7,Bjelovarsko-bilogorska,7
21580,Grab,21580,1317,Gračac,1317,13,Zadarska,13
21598,Grab,21598,4600,Trilj,4600,17,Splitsko-dalmatinska,17
21601,Grabarak,21601,1694,Jastrebarsko,1694,1,Zagrebačka,1
21610,Grabarje,21610,2216,Kutjevo,2216,11,Požeško-slavonska,11
21628,Grabarje,21628,3387,Podcrkavlje,3387,12,Brodsko-posavska,12
21636,Grabarska,21636,493,Cetingrad,493,4,Karlovačka,4
21644,Grabe,21644,116,Bedekovčina,116,2,Krapinsko-zagorska,2
21652,Graberanec,21652,5088,Vrbovec,5088,1,Zagrebačka,1
21679,Graberec,21679,973,Dubrava,973,1,Zagrebačka,1
21687,Graberje,21687,3280,Petrinja,3280,3,Sisačko-moslavačka,3
21695,Graberje Ivanićko,21695,1589,Ivanić-Grad,1589,1,Zagrebačka,1
21709,Graberšćak,21709,5088,Vrbovec,5088,1,Zagrebačka,1
21717,Grabić,21717,4073,Sopje,4073,10,Virovitičko-podravska,10
21725,Grabik,21725,639,Čazma,639,7,Bjelovarsko-bilogorska,7
21733,Graboštani,21733,5550,Majur,5550,3,Sisačko-moslavačka,3
21741,Grabovac,21741,647,Čeminac,647,14,Osječko-baranjska,14
21750,Grabovac,21750,3654,Rakovica,3654,4,Karlovačka,4
21768,Grabovac,21768,4430,Šestanovac,4430,17,Splitsko-dalmatinska,17
21776,Grabovac Banski,21776,3280,Petrinja,3280,3,Sisačko-moslavačka,3
21792,Grabovac Krnjački,21792,2160,Krnjak,2160,4,Karlovačka,4
21806,Grabovac Vojnićki,21806,2160,Krnjak,2160,4,Karlovačka,4
21814,Grabovci,21814,5002,Vodice,5002,15,Šibensko-kninska,15
21822,Grabovica,21822,1023,Dvor,1023,3,Sisačko-moslavačka,3
21849,Grabovnica,21849,639,Čazma,639,7,Bjelovarsko-bilogorska,7
21857,Grabovo,21857,4561,Tompojevci,4561,16,Vukovarsko-srijemska,16
74926,"Grabovo-dio(Ovčara,Jakobovac)",74926,5185,Vukovar,5185,16,Vukovarsko-srijemska,16
21865,Grabričina,21865,4774,Velika Ludina,4774,3,Sisačko-moslavačka,3
21873,Grabrić,21873,1350,Gradec,1350,1,Zagrebačka,1
21881,Grabrk,21881,302,Bosiljevo,302,4,Karlovačka,4
21890,Grabrov Potok,21890,4774,Velika Ludina,4774,3,Sisačko-moslavačka,3
21903,Grabrova,21903,2739,Mošćenička Draga,2739,8,Primorsko-goranska,8
21911,Grabrovec,21911,5193,Zabok,5193,2,Krapinsko-zagorska,2
21920,Grabrovnica,21920,3328,Pitomača,3328,10,Virovitičko-podravska,10
21938,Grabrovnik,21938,4529,Štrigova,4529,20,Međimurska,20
21946,Grabušić,21946,4677,Udbina,4677,9,Ličko-senjska,9
21954,Gračac,21954,1317,Gračac,1317,13,Zadarska,13
21962,Gračac,21962,3948,Skradin,3948,15,Šibensko-kninska,15
21989,Gračac Slavetićki,21989,1694,Jastrebarsko,1694,1,Zagrebačka,1
21997,Gračanica Šišinečka,21997,1210,Glina,1210,3,Sisačko-moslavačka,3
22004,Gračec,22004,337,Brckovljani,337,1,Zagrebačka,1
22012,Gračina,22012,2143,Križevci,2143,6,Koprivničko-križevačka,6
22039,Gračišće,22039,1325,Gračišće,1325,18,Istarska,18
22047,Gradac,22047,1341,Gradac,1341,17,Splitsko-dalmatinska,17
22055,Gradac,22055,3344,Pleternica,3344,11,Požeško-slavonska,11
22063,Gradac,22063,3778,Ružić,3778,15,Šibensko-kninska,15
22071,Gradac,22071,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
22080,Gradac Našički,22080,2780,Našice,2780,14,Osječko-baranjska,14
22098,Gradec,22098,1350,Gradec,1350,1,Zagrebačka,1
22101,Gradec Pokupski,22101,3310,Pisarovina,3310,1,Zagrebačka,1
22110,Gradečki Pavlovec,22110,1350,Gradec,1350,1,Zagrebačka,1
22128,Gradići,22128,5410,Velika Gorica,5410,1,Zagrebačka,1
22136,Gradina,22136,1368,Gradina,1368,10,Virovitičko-podravska,10
22144,Gradina,22144,4316,Sveti Lovreč,4316,18,Istarska,18
22152,Gradina,22152,4448,Šibenik,4448,15,Šibensko-kninska,15
22179,Gradina Korenička,22179,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
22187,Gradinje,22187,477,Cerovlje,477,18,Istarska,18
22195,Gradinje,22195,3042,Oprtalj,3042,18,Istarska,18
22209,Gradiščak,22209,4413,Sveti Martin Na Muri,4413,20,Međimurska,20
22217,Gradišće,22217,1201,Generalski Stol,1201,4,Karlovačka,4
22225,Gradišće,22225,5312,Žminj,5312,18,Istarska,18
22233,Gradište,22233,1376,Gradište,1376,16,Vukovarsko-srijemska,16
22241,Gradište,22241,2216,Kutjevo,2216,11,Požeško-slavonska,11
22250,Gradna,22250,3808,Samobor,3808,1,Zagrebačka,1
22268,Gradski Vrhovci,22268,3514,Požega,3514,11,Požeško-slavonska,11
22276,Gradusa Posavska,22276,4260,Sunja,4260,3,Sisačko-moslavačka,3
22284,Gramalj,22284,3930,Skrad,3930,8,Primorsko-goranska,8
22292,Grana,22292,2895,Novi Marof,2895,5,Varaždinska,5
22306,Grančari,22306,1333,Grad Zagreb,1333,22,Grad Zagreb,22
22314,Grandić Breg,22314,3158,Ozalj,3158,4,Karlovačka,4
22322,Grandići,22322,60,Barban,60,18,Istarska,18
22349,Granice,22349,2780,Našice,2780,14,Osječko-baranjska,14
22357,Granje,22357,1643,Jakšić,1643,11,Požeško-slavonska,11
22365,Grbajel,22365,698,Delnice,698,8,Primorsko-goranska,8
22373,Grbaševec,22373,3662,Rasinja,3662,6,Koprivničko-križevačka,6
22381,Grbavac,22381,1392,Grubišno Polje,1392,7,Bjelovarsko-bilogorska,7
75299,Grbavac,75299,6025,Župa Dubrovačka,6025,19,Dubrovačko-neretvanska,19
76180,Grbe,76180,2828,Nin,2828,13,Zadarska,13
22390,Grdak,22390,4057,Sokolovac,4057,6,Koprivničko-križevačka,6
22403,Grdanjci,22403,3808,Samobor,3808,1,Zagrebačka,1
22411,Grdenci,22411,5193,Zabok,5193,2,Krapinsko-zagorska,2
22420,Grdoselo,22420,3212,Pazin,3212,18,Istarska,18
22438,Grdun,22438,3158,Ozalj,3158,4,Karlovačka,4
22446,Grebaštica,22446,4448,Šibenik,4448,15,Šibensko-kninska,15
22454,Greda,22454,2607,Maruševec,2607,5,Varaždinska,5
22462,Greda,22462,3913,Sisak,3913,3,Sisačko-moslavačka,3
22489,Greda,22489,5088,Vrbovec,5088,1,Zagrebačka,1
22497,Greda Breška,22497,1589,Ivanić-Grad,1589,1,Zagrebačka,1
22519,Greda Sunjska,22519,4260,Sunja,4260,3,Sisačko-moslavačka,3
22527,Gredenec,22527,3298,Petrovsko,3298,2,Krapinsko-zagorska,2
22535,Gredice,22535,1872,Klanjec,1872,2,Krapinsko-zagorska,2
22543,Gređani,22543,4120,Stara Gradiška,4120,12,Brodsko-posavska,12
22551,Gređani,22551,4570,Topusko,4570,3,Sisačko-moslavačka,3
22560,Gregurić Breg,22560,3808,Samobor,3808,1,Zagrebačka,1
22578,Gregurovec,22578,2127,Krapinske Toplice,2127,2,Krapinsko-zagorska,2
22586,Gregurovec,22586,2658,Mihovljan,2658,2,Krapinsko-zagorska,2
22594,Gregurovec,22594,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
22608,Grešćevina,22608,4731,Varaždinske Toplice,4731,5,Varaždinska,5
22616,Grganjica,22616,990,Duga Resa,990,4,Karlovačka,4
22624,Grgetići,22624,5401,Žumberak,5401,1,Zagrebačka,1
22632,Grginac,22632,4839,Veliko Trojstvo,4839,7,Bjelovarsko-bilogorska,7
22659,Grgurevići,22659,3883,Sibinj,3883,12,Brodsko-posavska,12
76619,Grgurice,76604,3492,Posedarje,3492,13,Zadarska,13
22667,Grič,22667,5401,Žumberak,5401,1,Zagrebačka,1
22675,Griče,22675,5568,Ribnik,5568,4,Karlovačka,4
22683,Grimalda,22683,477,Cerovlje,477,18,Istarska,18
22691,Grižane,22691,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
76163,Grižane-Belgrad,76163,4880,Vinodolska Općina,4880,8,Primorsko-goranska,8
22705,Grižići,22705,3883,Sibinj,3883,12,Brodsko-posavska,12
22713,Grkaveščak,22713,4413,Sveti Martin Na Muri,4413,20,Međimurska,20
22721,Grkine,22721,1074,Đurđevac,1074,6,Koprivničko-križevačka,6
22730,Grletinec,22730,1520,Hum Na Sutli,1520,2,Krapinsko-zagorska,2
22748,Grmov,22748,523,Cres,523,8,Primorsko-goranska,8
22756,Grmušani,22756,1023,Dvor,1023,3,Sisačko-moslavačka,3
22772,Grobnik,22772,612,Čavle,612,8,Primorsko-goranska,8
22764,Grobnik,22764,3301,Pićan,3301,18,Istarska,18
22799,Grobnik,22799,4006,Slunj,4006,4,Karlovačka,4
22802,Grohot,22802,701,Desinić,701,2,Krapinsko-zagorska,2
22829,Grohote,22829,4472,Šolta,4472,17,Splitsko-dalmatinska,17
22837,Gromača,22837,981,Dubrovnik,981,19,Dubrovačko-neretvanska,19
22845,Gromačnik,22845,3883,Sibinj,3883,12,Brodsko-posavska,12
22853,Gromin Dolac,22853,1716,Jelsa,1716,17,Splitsko-dalmatinska,17
22861,Grožnjan,22861,1384,Grožnjan,1384,18,Istarska,18
22870,Gršćaki,22870,990,Duga Resa,990,4,Karlovačka,4
22888,Grtovec,22888,418,Budinščina,418,2,Krapinsko-zagorska,2
22896,Grubići,22896,4987,Vižinada,4987,18,Istarska,18
22900,Grubine,22900,3379,Podbablje,3379,17,Splitsko-dalmatinska,17
22918,Grubišno Polje,22918,1392,Grubišno Polje,1392,7,Bjelovarsko-bilogorska,7
22926,Gruda,22926,1988,Konavle,1988,19,Dubrovačko-neretvanska,19
22934,Grudnjak,22934,5240,Zdenci,5240,10,Virovitičko-podravska,10
22942,Gržini,22942,5312,Žminj,5312,18,Istarska,18
22969,Gubaševo,22969,5193,Zabok,5193,2,Krapinsko-zagorska,2
22977,Gubavčevo Polje,22977,1317,Gračac,1317,13,Zadarska,13
22985,Guci Draganički,22985,1694,Jastrebarsko,1694,1,Zagrebačka,1
22993,Guče Selo,22993,698,Delnice,698,8,Primorsko-goranska,8
23019,Gudalji,23019,3158,Ozalj,3158,4,Karlovačka,4
23027,Gudci,23027,5410,Velika Gorica,5410,1,Zagrebačka,1
23035,Gudovac,23035,248,Bjelovar,248,7,Bjelovarsko-bilogorska,7
23051,Gundinci,23051,1406,Gundinci,1406,12,Brodsko-posavska,12
23060,Gunja,23060,1414,Gunja,1414,16,Vukovarsko-srijemska,16
23078,Gunjavci,23078,3727,Rešetari,3727,12,Brodsko-posavska,12
23086,Gusakovec,23086,1252,Gornja Stubica,1252,2,Krapinsko-zagorska,2
23094,Gustelnica,23094,5410,Velika Gorica,5410,1,Zagrebačka,1
23108,Gusti Laz,23108,698,Delnice,698,8,Primorsko-goranska,8
23116,Gustirna,23116,2585,Marina,2585,17,Splitsko-dalmatinska,17
23132,Guščerovec,23132,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
23124,Gušće,23124,3913,Sisak,3913,3,Sisačko-moslavačka,3
23159,Gvozdanska,23159,4243,Suhopolje,4243,10,Virovitičko-podravska,10
23167,Gvozdansko,23167,1023,Dvor,1023,3,Sisačko-moslavačka,3
23175,Habjanovac,23175,973,Dubrava,973,1,Zagrebačka,1
23183,Habjanovci,23183,230,Bizovac,230,14,Osječko-baranjska,14
23191,Hađer,23191,1210,Glina,1210,3,Sisačko-moslavačka,3
23205,Haganj,23205,1350,Gradec,1350,1,Zagrebačka,1
23213,Hajdine,23213,5096,Vrbovsko,5096,8,Primorsko-goranska,8
23221,Hajtić,23221,1210,Glina,1210,3,Sisačko-moslavačka,3
23230,Hambarište,23230,5096,Vrbovsko,5096,8,Primorsko-goranska,8
23248,Hampovica,23248,4901,Virje,4901,6,Koprivničko-križevačka,6
23256,Harina Žlaka,23256,5215,Zagorska Sela,5215,2,Krapinsko-zagorska,2
23264,Harkanovci,23264,4715,Valpovo,4715,14,Osječko-baranjska,14
23272,Harmica,23272,345,Brdovec,345,1,Zagrebačka,1
23299,Hartje,23299,5401,Žumberak,5401,1,Zagrebačka,1
23302,Havidić Selo,23302,1333,Grad Zagreb,1333,22,Grad Zagreb,22
23329,Heki,23329,3212,Pazin,3212,18,Istarska,18
23337,Hemuševec,23337,3557,Prelog,3557,20,Međimurska,20
23345,Heraki,23345,4316,Sveti Lovreč,4316,18,Istarska,18
23353,Hercegovac,23353,1449,Hercegovac,1449,7,Bjelovarsko-bilogorska,7
23361,Herešin,23361,2011,Koprivnica,2011,6,Koprivničko-križevačka,6
23370,Hižakovec,23370,795,Donja Stubica,795,2,Krapinsko-zagorska,2
23388,Hižanovec,23388,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
23396,Hlapa,23396,744,Dobrinj,744,8,Primorsko-goranska,8
23400,Hlapičina,23400,2763,Mursko Središće,2763,20,Međimurska,20
23418,Hlebine,23418,1457,Hlebine,1457,6,Koprivničko-križevačka,6
23426,Hlevci,23426,3930,Skrad,3930,8,Primorsko-goranska,8
23434,Hlevnica,23434,1082,Đurmanec,1082,2,Krapinsko-zagorska,2
23442,Hodilje,23442,4197,Ston,4197,19,Dubrovačko-neretvanska,19
23469,Hodinci,23469,3158,Ozalj,3158,4,Karlovačka,4
23477,Hodošan,23477,825,Donji Kraljevec,825,20,Međimurska,20
23485,Homer,23485,2372,Lokve,2372,8,Primorsko-goranska,8
23493,Homoljac,23493,4553,Plitvička Jezera,4553,9,Ličko-senjska,9
23507,Horvati,23507,1333,Grad Zagreb,1333,22,Grad Zagreb,22
23515,Horvatsko,23515,1562,Ivanec,1562,5,Varaždinska,5
23523,Hosnik,23523,3930,Skrad,3930,8,Primorsko-goranska,8
23531,Hotnja,23531,5444,Pokupsko,5444,1,Zagrebačka,1
23540,Hrastelnica,23540,3913,Sisak,3913,3,Sisačko-moslavačka,3
23558,Hrastin,23558,5797,Vladislavci,5797,14,Osječko-baranjska,14
23566,Hrastina Brdovečka,23566,5398,Marija Gorica,5398,1,Zagrebačka,1
23574,Hrastina Samoborska,23574,3808,Samobor,3808,1,Zagrebačka,1
23582,Hrastje,23582,4294,Sveti Ivan Zelina,4294,1,Zagrebačka,1
23604,Hrastje Plešivičko,23604,1694,Jastrebarsko,1694,1,Zagrebačka,1
23612,Hrastovac,23612,1198,Garešnica,1198,7,Bjelovarsko-bilogorska,7
74993,Hrastovac,74993,5177,Vuka,5177,14,Osječko-baranjska,14
23639,Hrastovec Toplički,23639,4731,Varaždinske Toplice,4731,5,Varaždinska,5
23647,Hrastovica,23647,3280,Petrinja,3280,3,Sisačko-moslavačka,3
23655,Hrastovica Vivodinska,23655,3158,Ozalj,3158,4,Karlovačka,4
23663,Hrastovljan,23663,850,Donji Martijanec,850,5,Varaždinska,5
23671,Hrastovsko,23671,2445,Ludbreg,2445,5,Varaždinska,5
23680,Hrašća,23680,1694,Jastrebarsko,1694,1,Zagrebačka,1
23698,Hrašće Turopoljsko,23698,1333,Grad Zagreb,1333,22,Grad Zagreb,22
23701,Hrašćica,23701,4723,Varaždin,4723,5,Varaždinska,5
23710,Hrašćina,23710,1465,Hrašćina,1465,2,Krapinsko-zagorska,2
23728,Hrboki,23728,60,Barban,60,18,Istarska,18
23736,Hrebine,23736,3620,Pušća,3620,1,Zagrebačka,1
23744,Hrebinec,23744,337,Brckovljani,337,1,Zagrebačka,1
23752,Hreljići,23752,2542,Marčana,2542,18,Istarska,18
23779,Hreljin,23779,43,Bakar,43,8,Primorsko-goranska,8
23787,Hreljin Ogulinski,23787,2976,Ogulin,2976,4,Karlovačka,4
23795,Hrgovec,23795,4421,Sveti Petar Orehovec,4421,6,Koprivničko-križevačka,6
23809,Hrib,23809,558,Čabar,558,8,Primorsko-goranska,8
23817,Hribac,23817,3930,Skrad,3930,8,Primorsko-goranska,8
23825,Hrkanovci Đakovački,23825,4618,Trnava,4618,14,Osječko-baranjska,14
23833,Hrnjanec,23833,4294,Sveti Ivan Zelina,4294,1,Zagrebačka,1
23841,Hrnjevac,23841,2216,Kutjevo,2216,11,Požeško-slavonska,11
23850,Hromec,23850,1082,Đurmanec,1082,2,Krapinsko-zagorska,2
23868,Hrsina,23868,302,Bosiljevo,302,4,Karlovačka,4
23876,Hrsovo,23876,4391,Sveti Ivan Žabno,4391,6,Koprivničko-križevačka,6
23884,Hršak Breg,23884,2127,Krapinske Toplice,2127,2,Krapinsko-zagorska,2
23892,Hršćevani,23892,3379,Podbablje,3379,17,Splitsko-dalmatinska,17
23906,Hrtić,23906,1023,Dvor,1023,3,Sisačko-moslavačka,3
23914,Hrušćica,23914,3760,Rugvica,3760,1,Zagrebačka,1
23922,Hruševec,23922,795,Donja Stubica,795,2,Krapinsko-zagorska,2
23949,Hruševec Kupljenski,23949,5436,Zaprešić,5436,1,Zagrebačka,1
23957,Hruševec Pušćanski,23957,3620,Pušća,3620,1,Zagrebačka,1
23965,Hruškovec,23965,5363,Rakovec,5363,1,Zagrebačka,1
23973,Hruškovica,23973,3565,Preseka,3565,1,Zagrebačka,1
23981,Hrvace,23981,1481,Hrvace,1481,17,Splitsko-dalmatinska,17
23990,Hrvatska Dubica,23990,1490,Hrvatska Dubica,1490,3,Sisačko-moslavačka,3
24007,Hrvatska Kostajnica,24007,1503,Hrvatska Kostajnica,1503,3,Sisačko-moslavačka,3
24023,Hrvatski Čuntić,24023,3280,Petrinja,3280,3,Sisačko-moslavačka,3
24031,Hrvatski Leskovac,24031,1333,Grad Zagreb,1333,22,Grad Zagreb,22
24040,Hrvatsko,24040,698,Delnice,698,8,Primorsko-goranska,8
24058,Hrvatsko Polje,24058,3131,Otočac,3131,9,Ličko-senjska,9
24066,Hrvatsko Selo,24066,4570,Topusko,4570,3,Sisačko-moslavačka,3
46787,Hrvatsko Žarište,46787,2160,Krnjak,2160,4,Karlovačka,4
